"family","genus","ac"
"Asteraceae","Bejaranoa",TRUE
"Asteraceae","Bellida",TRUE
"Asteraceae","Bellis",TRUE
"Asteraceae","Bellium",TRUE
"Asteraceae","Belloa",TRUE
"Asteraceae","Benitoa",TRUE
"Asteraceae","Berardia",TRUE
"Asteraceae","Berkheya",TRUE
"Asteraceae","Berlandiera",TRUE
"Asteraceae","Berroa",TRUE
"Asteraceae","Berylsimpsonia",TRUE
"Asteraceae","Bethencourtia",TRUE
"Asteraceae","Bidens",TRUE
"Asteraceae","Bigelowia",TRUE
"Asteraceae","Bishopalea",TRUE
"Asteraceae","Bishopanthus",TRUE
"Asteraceae","Bishopiella",TRUE
"Asteraceae","Bishovia",TRUE
"Asteraceae","Blainvillea",TRUE
"Asteraceae","Blakeanthus",TRUE
"Asteraceae","Blakiella",TRUE
"Asteraceae","Blanchetia",TRUE
"Asteraceae","Blennosperma",TRUE
"Asteraceae","Blennospora",TRUE
"Asteraceae","Blepharipappus",TRUE
"Asteraceae","Blepharispermum",TRUE
"Asteraceae","Blepharizonia",TRUE
"Asteraceae","Blumea",TRUE
"Asteraceae","Blumeopsis",TRUE
"Asteraceae","Boeberastrum",TRUE
"Asteraceae","Boeberoides",TRUE
"Asteraceae","Bolandia",TRUE
"Asteraceae","Bolanosa",TRUE
"Asteraceae","Bolocephalus",TRUE
"Asteraceae","Boltonia",TRUE
"Asteraceae","Bombycilaena",TRUE
"Asteraceae","Borrichia",TRUE
"Asteraceae","Bothriocline",TRUE
"Asteraceae","Brachanthemum",TRUE
"Asteraceae","Brachionostylum",TRUE
"Asteraceae","Brachyactis",TRUE
"Asteraceae","Brachyclados",TRUE
"Asteraceae","Brachyglottis",TRUE
"Asteraceae","Brachylaena",TRUE
"Asteraceae","Brachyscome",TRUE
"Asteraceae","Brachythrix",TRUE
"Asteraceae","Bradburia",TRUE
"Asteraceae","Brenandendron",TRUE
"Asteraceae","Brickellia",TRUE
"Asteraceae","Brickelliastrum",TRUE
"Asteraceae","Brintonia",TRUE
"Asteraceae","Brocchia",TRUE
"Asteraceae","Bryomorphe",TRUE
"Asteraceae","Buphthalmum",TRUE
"Asteraceae","Burkartia",TRUE
"Asteraceae","Caatinganthus",TRUE
"Asteraceae","Cabobanthus",TRUE
"Asteraceae","Cabreraea",TRUE
"Asteraceae","Cabreriella",TRUE
"Asteraceae","Cacaliopsis",TRUE
"Asteraceae","Cacosmia",TRUE
"Asteraceae","Caesulia",TRUE
"Asteraceae","Calanticaria",TRUE
"Asteraceae","Calea",TRUE
"Asteraceae","Calendula",TRUE
"Asteraceae","Callicephalus",TRUE
"Asteraceae","Callilepis",TRUE
"Asteraceae","Callistephus",TRUE
"Asteraceae","Calocephalus",TRUE
"Asteraceae","Calomeria",TRUE
"Asteraceae","Calostephane",TRUE
"Asteraceae","Calotesta",TRUE
"Asteraceae","Calotis",TRUE
"Asteraceae","Calycadenia",TRUE
"Asteraceae","Calycoseris",TRUE
"Asteraceae","Calyptocarpus",TRUE
"Asteraceae","Camchaya",TRUE
"Asteraceae","Campovassouria",TRUE
"Asteraceae","Camptacra",TRUE
"Asteraceae","Campuloclinium",TRUE
"Asteraceae","Canadanthus",TRUE
"Asteraceae","Cancrinia",TRUE
"Asteraceae","Cancriniella",TRUE
"Asteraceae","Capelio",TRUE
"Asteraceae","Cardopatium",TRUE
"Asteraceae","Carduus",TRUE
"Asteraceae","Carlina",TRUE
"Asteraceae","Carlquistia",TRUE
"Asteraceae","Carminatia",TRUE
"Asteraceae","Carpesium",TRUE
"Asteraceae","Carphephorus",TRUE
"Asteraceae","Carphochaete",TRUE
"Asteraceae","Carthamus",TRUE
"Asteraceae","Cassinia",TRUE
"Asteraceae","Castanedia",TRUE
"Asteraceae","Castrilanthemum",TRUE
"Asteraceae","Catamixis",TRUE
"Asteraceae","Catananche",TRUE
"Asteraceae","Catatia",TRUE
"Asteraceae","Catolesia",TRUE
"Asteraceae","Cavalcantia",TRUE
"Asteraceae","Cavea",TRUE
"Asteraceae","Caxamarca",TRUE
"Asteraceae","Celmisia",TRUE
"Asteraceae","Centaurea",TRUE
"Asteraceae","Centaurodendron",TRUE
"Asteraceae","Centauropsis",TRUE
"Asteraceae","Centaurothamnus",TRUE
"Asteraceae","Centipeda",TRUE
"Asteraceae","Centrapalus",TRUE
"Asteraceae","Centratherum",TRUE
"Asteraceae","Centromadia",TRUE
"Asteraceae","Centropappus",TRUE
"Asteraceae","Cephalipterum",TRUE
"Asteraceae","Cephalopappus",TRUE
"Asteraceae","Cephalorrhynchus",TRUE
"Asteraceae","Cephalosorus",TRUE
"Asteraceae","Ceratogyne",TRUE
"Asteraceae","Ceruana",TRUE
"Asteraceae","Chacoa",TRUE
"Asteraceae","Chaenactis",TRUE
"Asteraceae","Chaetadelpha",TRUE
"Asteraceae","Chaetanthera",TRUE
"Asteraceae","Chaetopappa",TRUE
"Asteraceae","Chaetymenia",TRUE
"Asteraceae","Chamaechaenactis",TRUE
"Asteraceae","Chamaegeron",TRUE
"Asteraceae","Chamaemelum",TRUE
"Asteraceae","Chamaepus",TRUE
"Asteraceae","Chaptalia",TRUE
"Asteraceae","Charadranaetes",TRUE
"Asteraceae","Chardinia",TRUE
"Asteraceae","Chersodoma",TRUE
"Asteraceae","Chevreulia",TRUE
"Asteraceae","Chihuahuana",TRUE
"Asteraceae","Chiliadenus",TRUE
"Asteraceae","Chiliocephalum",TRUE
"Asteraceae","Chiliophyllum",TRUE
"Asteraceae","Chiliotrichiopsis",TRUE
"Asteraceae","Chiliotrichum",TRUE
"Asteraceae","Chimantaea",TRUE
"Asteraceae","Chionolaena",TRUE
"Asteraceae","Chionopappus",TRUE
"Asteraceae","Chlamydophora",TRUE
"Asteraceae","Chloracantha",TRUE
"Asteraceae","Chondrilla",TRUE
"Asteraceae","Chondropyxis",TRUE
"Asteraceae","Chorisiva",TRUE
"Asteraceae","Chresta",TRUE
"Asteraceae","Chromolaena",TRUE
"Asteraceae","Chromolepis",TRUE
"Asteraceae","Chronopappus",TRUE
"Asteraceae","Chrysactinia",TRUE
"Asteraceae","Chrysactinium",TRUE
"Asteraceae","Chrysanthellum",TRUE
"Asteraceae","Chrysanthemoides",TRUE
"Asteraceae","Chrysanthemum",TRUE
"Asteraceae","Chrysanthoglossum",TRUE
"Asteraceae","Chrysocoma",TRUE
"Asteraceae","Chrysogonum",TRUE
"Asteraceae","Chrysolaena",TRUE
"Asteraceae","Chrysoma",TRUE
"Asteraceae","Chrysophthalmum",TRUE
"Asteraceae","Chrysopsis",TRUE
"Asteraceae","Chrysothamnus",TRUE
"Asteraceae","Chthonocephalus",TRUE
"Asteraceae","Chuquiraga",TRUE
"Asteraceae","Cicerbita",TRUE
"Asteraceae","Ciceronia",TRUE
"Asteraceae","Cichorium",TRUE
"Asteraceae","Cineraria",TRUE
"Asteraceae","Cirsium",TRUE
"Asteraceae","Cissampelopsis",TRUE
"Asteraceae","Cladanthus",TRUE
"Asteraceae","Cladochaeta",TRUE
"Asteraceae","Clappia",TRUE
"Asteraceae","Clibadium",TRUE
"Asteraceae","Cloiselia",TRUE
"Asteraceae","Cnicothamnus",TRUE
"Asteraceae","Coleocoma",TRUE
"Asteraceae","Coleostephus",TRUE
"Asteraceae","Colobanthera",TRUE
"Asteraceae","Columbiadoria",TRUE
"Asteraceae","Comaclinium",TRUE
"Asteraceae","Comborhiza",TRUE
"Asteraceae","Commidendrum",TRUE
"Asteraceae","Condylidium",TRUE
"Asteraceae","Condylopodium",TRUE
"Asteraceae","Conocliniopsis",TRUE
"Asteraceae","Conoclinium",TRUE
"Asteraceae","Constancea",TRUE
"Asteraceae","Conyza",TRUE
"Asteraceae","Coreocarpus",TRUE
"Asteraceae","Coreopsis",TRUE
"Asteraceae","Corethamnium",TRUE
"Asteraceae","Corethrogyne",TRUE
"Asteraceae","Correllia",TRUE
"Asteraceae","Corymbium",TRUE
"Asteraceae","Cosmos",TRUE
"Asteraceae","Cota",TRUE
"Asteraceae","Cotula",TRUE
"Asteraceae","Coulterella",TRUE
"Asteraceae","Cousinia",TRUE
"Asteraceae","Cousiniopsis",TRUE
"Asteraceae","Craspedia",TRUE
"Asteraceae","Crassocephalum",TRUE
"Asteraceae","Cratystylis",TRUE
"Asteraceae","Cremanthodium",TRUE
"Asteraceae","Crepis",TRUE
"Asteraceae","Criscia",TRUE
"Asteraceae","Critonia",TRUE
"Asteraceae","Critoniadelphus",TRUE
"Asteraceae","Critoniella",TRUE
"Asteraceae","Critoniopsis",TRUE
"Asteraceae","Crocidium",TRUE
"Asteraceae","Croptilon",TRUE
"Asteraceae","Crossostephium",TRUE
"Asteraceae","Crossothamnus",TRUE
"Asteraceae","Crupina",TRUE
"Asteraceae","Cuatrecasanthus",TRUE
"Asteraceae","Cuatrecasasiella",TRUE
"Asteraceae","Cuchumatanea",TRUE
"Asteraceae","Cullumia",TRUE
"Asteraceae","Cuniculotinus",TRUE
"Asteraceae","Curio",TRUE
"Asteraceae","Cuspidia",TRUE
"Asteraceae","Cyanthillium",TRUE
"Asteraceae","Cyanus",TRUE
"Asteraceae","Cyathocline",TRUE
"Asteraceae","Cyathomone",TRUE
"Asteraceae","Cyclachaena",TRUE
"Asteraceae","Cyclolepis",TRUE
"Asteraceae","Cylindrocline",TRUE
"Asteraceae","Cymbonotus",TRUE
"Asteraceae","Cymbopappus",TRUE
"Asteraceae","Cymophora",TRUE
"Asteraceae","Cynara",TRUE
"Asteraceae","Cyrtocymura",TRUE
"Asteraceae","Dacryotrichia",TRUE
"Asteraceae","Dahlia",TRUE
"Asteraceae","Damnamenia",TRUE
"Asteraceae","Damnxanthodium",TRUE
"Asteraceae","Dasyandantha",TRUE
"Asteraceae","Dasycondylus",TRUE
"Asteraceae","Dasyphyllum",TRUE
"Asteraceae","Daveaua",TRUE
"Asteraceae","Davilanthus",TRUE
"Asteraceae","Decachaeta",TRUE
"Asteraceae","Decaneuropsis",TRUE
"Asteraceae","Decastylocarpus",TRUE
"Asteraceae","Decazesia",TRUE
"Asteraceae","Deinandra",TRUE
"Asteraceae","Delairea",TRUE
"Asteraceae","Delamerea",TRUE
"Asteraceae","Delilia",TRUE
"Asteraceae","Delwiensia",TRUE
"Asteraceae","Dendrocacalia",TRUE
"Asteraceae","Dendroviguiera",TRUE
"Asteraceae","Denekia",TRUE
"Asteraceae","Desmanthodium",TRUE
"Asteraceae","Dewildemania",TRUE
"Asteraceae","Diacranthera",TRUE
"Asteraceae","Diaperia",TRUE
"Asteraceae","Diaphractanthus",TRUE
"Asteraceae","Diaspananthus",TRUE
"Asteraceae","Dicercoclados",TRUE
"Asteraceae","Dichaetophora",TRUE
"Asteraceae","Dichrocephala",TRUE
"Asteraceae","Dichromochlamys",TRUE
"Asteraceae","Dicoma",TRUE
"Asteraceae","Dicoria",TRUE
"Asteraceae","Dicranocarpus",TRUE
"Asteraceae","Didelta",TRUE
"Asteraceae","Dielitzia",TRUE
"Asteraceae","Dieteria",TRUE
"Asteraceae","Digitacalia",TRUE
"Asteraceae","Dillandia",TRUE
"Asteraceae","Dimeresia",TRUE
"Asteraceae","Dimerostemma",TRUE
"Asteraceae","Dimorphocoma",TRUE
"Asteraceae","Dimorphotheca",TRUE
"Asteraceae","Dinoseris",TRUE
"Asteraceae","Diodontium",TRUE
"Asteraceae","Diplostephium",TRUE
"Asteraceae","Dipterocome",TRUE
"Asteraceae","Dipterocypsela",TRUE
"Asteraceae","Disparago",TRUE
"Asteraceae","Dissothrix",TRUE
"Asteraceae","Distephanus",TRUE
"Asteraceae","Disynaphia",TRUE
"Asteraceae","Dithyrostegia",TRUE
"Asteraceae","Dittrichia",TRUE
"Asteraceae","Doellingeria",TRUE
"Asteraceae","Dolichlasium",TRUE
"Asteraceae","Dolichoglottis",TRUE
"Asteraceae","Dolichorrhiza",TRUE
"Asteraceae","Dolichothrix",TRUE
"Asteraceae","Dolomiaea",TRUE
"Asteraceae","Doniophyton",TRUE
"Asteraceae","Doronicum",TRUE
"Asteraceae","Dracopis",TRUE
"Asteraceae","Dubautia",TRUE
"Asteraceae","Dubyaea",TRUE
"Asteraceae","Dugesia",TRUE
"Asteraceae","Duhaldea",TRUE
"Asteraceae","Duidaea",TRUE
"Asteraceae","Duseniella",TRUE
"Asteraceae","Dymondia",TRUE
"Asteraceae","Dyscritothamnus",TRUE
"Asteraceae","Dysodiopsis",TRUE
"Asteraceae","Dyssodia",TRUE
"Asteraceae","Eastwoodia",TRUE
"Asteraceae","Eatonella",TRUE
"Asteraceae","Echinacea",TRUE
"Asteraceae","Echinocoryne",TRUE
"Asteraceae","Echinops",TRUE
"Asteraceae","Eclipta",TRUE
"Asteraceae","Edmondia",TRUE
"Asteraceae","Egletes",TRUE
"Asteraceae","Eitenia",TRUE
"Asteraceae","Ekmania",TRUE
"Asteraceae","Ekmaniopappus",TRUE
"Asteraceae","Elachanthus",TRUE
"Asteraceae","Elaphandra",TRUE
"Asteraceae","Electranthera",TRUE
"Asteraceae","Elephantopus",TRUE
"Asteraceae","Eleutheranthera",TRUE
"Asteraceae","Ellenbergia",TRUE
"Asteraceae","Elytropappus",TRUE
"Asteraceae","Embergeria",TRUE
"Asteraceae","Emilia",TRUE
"Asteraceae","Emiliella",TRUE
"Asteraceae","Encelia",TRUE
"Asteraceae","Enceliopsis",TRUE
"Asteraceae","Endocellion",TRUE
"Asteraceae","Endopappus",TRUE
"Asteraceae","Engelmannia",TRUE
"Asteraceae","Engleria",TRUE
"Asteraceae","Enydra",TRUE
"Asteraceae","Epaltes",TRUE
"Asteraceae","Epilasia",TRUE
"Asteraceae","Epitriche",TRUE
"Asteraceae","Erato",TRUE
"Asteraceae","Erechtites",TRUE
"Asteraceae","Eremanthus",TRUE
"Asteraceae","Eremosis",TRUE
"Asteraceae","Eremothamnus",TRUE
"Asteraceae","Eriachaenium",TRUE
"Asteraceae","Ericameria",TRUE
"Asteraceae","Ericentrodea",TRUE
"Asteraceae","Erigeron",TRUE
"Asteraceae","Eriocephalus",TRUE
"Asteraceae","Eriochlamys",TRUE
"Asteraceae","Eriophyllum",TRUE
"Asteraceae","Eriotrix",TRUE
"Asteraceae","Erlangea",TRUE
"Asteraceae","Erodiophyllum",TRUE
"Asteraceae","Erymophyllum",TRUE
"Asteraceae","Eryngiophyllum",TRUE
"Asteraceae","Erythradenia",TRUE
"Asteraceae","Erythrocephalum",TRUE
"Asteraceae","Erythroseris",TRUE
"Asteraceae","Espejoa",TRUE
"Asteraceae","Espeletia",TRUE
"Asteraceae","Ethulia",TRUE
"Asteraceae","Eucephalus",TRUE
"Asteraceae","Euchiton",TRUE
"Asteraceae","Eumorphia",TRUE
"Asteraceae","Eupatoriastrum",TRUE
"Asteraceae","Eupatorina",TRUE
"Asteraceae","Eupatoriopsis",TRUE
"Asteraceae","Eupatorium",TRUE
"Asteraceae","Euphrosyne",TRUE
"Asteraceae","Eurybia",TRUE
"Asteraceae","Eurybiopsis",TRUE
"Asteraceae","Eurydochus",TRUE
"Asteraceae","Euryops",TRUE
"Asteraceae","Eutetras",TRUE
"Asteraceae","Euthamia",TRUE
"Asteraceae","Eutrochium",TRUE
"Asteraceae","Ewartia",TRUE
"Asteraceae","Ewartiothamnus",TRUE
"Asteraceae","Exomiocarpon",TRUE
"Asteraceae","Faberia",TRUE
"Asteraceae","Facelis",TRUE
"Asteraceae","Farfugium",TRUE
"Asteraceae","Faujasia",TRUE
"Asteraceae","Faujasiopsis",TRUE
"Asteraceae","Faxonia",TRUE
"Asteraceae","Feddea",TRUE
"Asteraceae","Feldstonia",TRUE
"Asteraceae","Felicia",TRUE
"Asteraceae","Fenixia",TRUE
"Asteraceae","Ferreyranthus",TRUE
"Asteraceae","Ferreyrella",TRUE
"Asteraceae","Filago",TRUE
"Asteraceae","Filifolium",TRUE
"Asteraceae","Fitchia",TRUE
"Asteraceae","Fitzwillia",TRUE
"Asteraceae","Flaveria",TRUE
"Asteraceae","Fleischmannia",TRUE
"Asteraceae","Fleischmanniopsis",TRUE
"Asteraceae","Florestina",TRUE
"Asteraceae","Floscaldasia",TRUE
"Asteraceae","Flosmutisia",TRUE
"Asteraceae","Flourensia",TRUE
"Asteraceae","Flyriella",TRUE
"Asteraceae","Formania",TRUE
"Asteraceae","Foveolina",TRUE
"Asteraceae","Freya",TRUE
"Asteraceae","Fulcaldea",TRUE
"Asteraceae","Gaillardia",TRUE
"Asteraceae","Galactites",TRUE
"Asteraceae","Galeana",TRUE
"Asteraceae","Galeomma",TRUE
"Asteraceae","Galinsoga",TRUE
"Asteraceae","Gamochaeta",TRUE
"Asteraceae","Gamochaetopsis",TRUE
"Asteraceae","Garberia",TRUE
"Asteraceae","Gardnerina",TRUE
"Asteraceae","Garuleum",TRUE
"Asteraceae","Gazania",TRUE
"Asteraceae","Geigeria",TRUE
"Asteraceae","Geissolepis",TRUE
"Asteraceae","Geraea",TRUE
"Asteraceae","Gerbera",TRUE
"Asteraceae","Geropogon",TRUE
"Asteraceae","Gibbaria",TRUE
"Asteraceae","Gilberta",TRUE
"Asteraceae","Gilruthia",TRUE
"Asteraceae","Gladiopappus",TRUE
"Asteraceae","Glebionis",TRUE
"Asteraceae","Glossarion",TRUE
"Asteraceae","Glossocardia",TRUE
"Asteraceae","Glossopappus",TRUE
"Asteraceae","Glyptopleura",TRUE
"Asteraceae","Gnaphaliothamnus",TRUE
"Asteraceae","Gnaphalium",TRUE
"Asteraceae","Gnephosis",TRUE
"Asteraceae","Gnomophalium",TRUE
"Asteraceae","Gochnatia",TRUE
"Asteraceae","Goldmanella",TRUE
"Asteraceae","Gongrostylus",TRUE
"Asteraceae","Gongylolepis",TRUE
"Asteraceae","Goniocaulon",TRUE
"Asteraceae","Gonzalezia",TRUE
"Asteraceae","Gorceixia",TRUE
"Asteraceae","Gorteria",TRUE
"Asteraceae","Gossweilera",TRUE
"Asteraceae","Goyazianthus",TRUE
"Asteraceae","Grangea",TRUE
"Asteraceae","Grangeopsis",TRUE
"Asteraceae","Graphistylis",TRUE
"Asteraceae","Gratwickia",TRUE
"Asteraceae","Grauanthus",TRUE
"Asteraceae","Grazielia",TRUE
"Asteraceae","Greenmaniella",TRUE
"Asteraceae","Grindelia",TRUE
"Asteraceae","Grisebachianthus",TRUE
"Asteraceae","Grosvenoria",TRUE
"Asteraceae","Guardiola",TRUE
"Asteraceae","Guayania",TRUE
"Asteraceae","Guevaria",TRUE
"Asteraceae","Guizotia",TRUE
"Asteraceae","Gundelia",TRUE
"Asteraceae","Gundlachia",TRUE
"Asteraceae","Gutenbergia",TRUE
"Asteraceae","Gutierrezia",TRUE
"Asteraceae","Gymnanthemum",TRUE
"Asteraceae","Gymnarrhena",TRUE
"Asteraceae","Gymnocondylus",TRUE
"Asteraceae","Gymnocoronis",TRUE
"Asteraceae","Gymnodiscus",TRUE
"Asteraceae","Gymnolaena",TRUE
"Asteraceae","Gymnopentzia",TRUE
"Asteraceae","Gymnosperma",TRUE
"Asteraceae","Gymnostephium",TRUE
"Asteraceae","Gynoxys",TRUE
"Asteraceae","Gynura",TRUE
"Asteraceae","Gypothamnium",TRUE
"Asteraceae","Gyptidium",TRUE
"Asteraceae","Gyptis",TRUE
"Asteraceae","Gyrodoma",TRUE
"Asteraceae","Haeckeria",TRUE
"Asteraceae","Haegiela",TRUE
"Asteraceae","Handelia",TRUE
"Asteraceae","Haplocarpha",TRUE
"Asteraceae","Haploesthes",TRUE
"Asteraceae","Haplopappus",TRUE
"Asteraceae","Harleya",TRUE
"Asteraceae","Harmonia",TRUE
"Asteraceae","Harnackia",TRUE
"Asteraceae","Haroldia",TRUE
"Asteraceae","Hartwrightia",TRUE
"Asteraceae","Hasteola",TRUE
"Asteraceae","Hatschbachiella",TRUE
"Asteraceae","Hazardia",TRUE
"Asteraceae","Hebeclinium",TRUE
"Asteraceae","Hecastocleis",TRUE
"Asteraceae","Hedosyne",TRUE
"Asteraceae","Hedypnois",TRUE
"Asteraceae","Helenium",TRUE
"Asteraceae","Helianthella",TRUE
"Asteraceae","Helianthus",TRUE
"Asteraceae","Helichrysopsis",TRUE
"Asteraceae","Helichrysum",TRUE
"Asteraceae","Heliocauta",TRUE
"Asteraceae","Heliomeris",TRUE
"Asteraceae","Heliopsis",TRUE
"Asteraceae","Helipterum",TRUE
"Asteraceae","Helminthotheca",TRUE
"Asteraceae","Helogyne",TRUE
"Asteraceae","Hemisteptia",TRUE
"Asteraceae","Hemizonella",TRUE
"Asteraceae","Hemizonia",TRUE
"Asteraceae","Henricksonia",TRUE
"Asteraceae","Heptanthus",TRUE
"Asteraceae","Herderia",TRUE
"Asteraceae","Herodotia",TRUE
"Asteraceae","Herrickia",TRUE
"Asteraceae","Hesperevax",TRUE
"Asteraceae","Hesperomannia",TRUE
"Asteraceae","Heteracia",TRUE
"Asteraceae","Heteranthemis",TRUE
"Asteraceae","Heterocoma",TRUE
"Asteraceae","Heterocondylus",TRUE
"Asteraceae","Heterocypsela",TRUE
"Asteraceae","Heteroderis",TRUE
"Asteraceae","Heterolepis",TRUE
"Asteraceae","Heteromera",TRUE
"Asteraceae","Heteromma",TRUE
"Asteraceae","Heteroplexis",TRUE
"Asteraceae","Heterorhachis",TRUE
"Asteraceae","Heterosperma",TRUE
"Asteraceae","Heterothalamus",TRUE
"Asteraceae","Heterotheca",TRUE
"Asteraceae","Hidalgoa",TRUE
"Asteraceae","Hieracium",TRUE
"Asteraceae","Hilliardia",TRUE
"Asteraceae","Hilliardiella",TRUE
"Asteraceae","Hinterhubera",TRUE
"Asteraceae","Hippia",TRUE
"Asteraceae","Hippolytia",TRUE
"Asteraceae","Hirpicium",TRUE
"Asteraceae","Hispidella",TRUE
"Asteraceae","Hochstetteria",TRUE
"Asteraceae","Hoehnephytum",TRUE
"Asteraceae","Hoffmanniella",TRUE
"Asteraceae","Hofmeisteria",TRUE
"Asteraceae","Holocarpha",TRUE
"Asteraceae","Holocheilus",TRUE
"Asteraceae","Hololeion",TRUE
"Asteraceae","Hololepis",TRUE
"Asteraceae","Holoschkuhria",TRUE
"Asteraceae","Holozonia",TRUE
"Asteraceae","Homogyne",TRUE
"Asteraceae","Hoplophyllum",TRUE
"Asteraceae","Huarpea",TRUE
"Asteraceae","Huberopappus",TRUE
"Asteraceae","Hughesia",TRUE
"Asteraceae","Hullsia",TRUE
"Asteraceae","Hulsea",TRUE
"Asteraceae","Hulteniella",TRUE
"Asteraceae","Humbertacalia",TRUE
"Asteraceae","Humeocline",TRUE
"Asteraceae","Hyalis",TRUE
"Asteraceae","Hyalochlamys",TRUE
"Asteraceae","Hyaloseris",TRUE
"Asteraceae","Hyalosperma",TRUE
"Asteraceae","Hybridella",TRUE
"Asteraceae","Hydroidea",TRUE
"Asteraceae","Hydropectis",TRUE
"Asteraceae","Hymenocephalus",TRUE
"Asteraceae","Hymenolepis",TRUE
"Asteraceae","Hymenonema",TRUE
"Asteraceae","Hymenopappus",TRUE
"Asteraceae","Hymenostemma",TRUE
"Asteraceae","Hymenostephium",TRUE
"Asteraceae","Hymenothrix",TRUE
"Asteraceae","Hymenoxys",TRUE
"Asteraceae","Hyoseris",TRUE
"Asteraceae","Hypericophyllum",TRUE
"Asteraceae","Hypochaeris",TRUE
"Asteraceae","Hystrichophora",TRUE
"Asteraceae","Ianthopappus",TRUE
"Asteraceae","Ichthyothere",TRUE
"Asteraceae","Idiopappus",TRUE
"Asteraceae","Idiothamnus",TRUE
"Asteraceae","Ifloga",TRUE
"Asteraceae","Ignurbia",TRUE
"Asteraceae","Imeria",TRUE
"Asteraceae","Inezia",TRUE
"Asteraceae","Inula",TRUE
"Asteraceae","Inulanthera",TRUE
"Asteraceae","Io",TRUE
"Asteraceae","Iodocephalopsis",TRUE
"Asteraceae","Iodocephalus",TRUE
"Asteraceae","Iogeton",TRUE
"Asteraceae","Ionactis",TRUE
"Asteraceae","Iostephane",TRUE
"Asteraceae","Iphiona",TRUE
"Asteraceae","Iphionopsis",TRUE
"Asteraceae","Iranecio",TRUE
"Asteraceae","Irwinia",TRUE
"Asteraceae","Ischnea",TRUE
"Asteraceae","Ismelia",TRUE
"Asteraceae","Isocarpha",TRUE
"Asteraceae","Isocoma",TRUE
"Asteraceae","Isoetopsis",TRUE
"Asteraceae","Isostigma",TRUE
"Asteraceae","Iva",TRUE
"Asteraceae","Ixeris",TRUE
"Asteraceae","Ixiochlamys",TRUE
"Asteraceae","Ixiolaena",TRUE
"Asteraceae","Ixodia",TRUE
"Asteraceae","Jacmaia",TRUE
"Asteraceae","Jacobaea",TRUE
"Asteraceae","Jaegeria",TRUE
"Asteraceae","Jalcophila",TRUE
"Asteraceae","Jaliscoa",TRUE
"Asteraceae","Jamesianthus",TRUE
"Asteraceae","Jaramilloa",TRUE
"Asteraceae","Jasonia",TRUE
"Asteraceae","Jaumea",TRUE
"Asteraceae","Jefea",TRUE
"Asteraceae","Jeffreya",TRUE
"Asteraceae","Jensia",TRUE
"Asteraceae","Joseanthus",TRUE
"Asteraceae","Jungia",TRUE
"Asteraceae","Jurinea",TRUE
"Asteraceae","Kalimeris",TRUE
"Asteraceae","Karelinia",TRUE
"Asteraceae","Karvandarina",TRUE
"Asteraceae","Kaschgaria",TRUE
"Asteraceae","Katinasia",TRUE
"Asteraceae","Kaunia",TRUE
"Asteraceae","Keysseria",TRUE
"Asteraceae","Khasianthus",TRUE
"Asteraceae","Kinghamia",TRUE
"Asteraceae","Kingianthus",TRUE
"Asteraceae","Kippistia",TRUE
"Asteraceae","Kirkianella",TRUE
"Asteraceae","Kleinia",TRUE
"Asteraceae","Koanophyllon",TRUE
"Asteraceae","Koehneola",TRUE
"Asteraceae","Koelpinia",TRUE
"Asteraceae","Koyamasia",TRUE
"Asteraceae","Krigia",TRUE
"Asteraceae","Kurziella",TRUE
"Asteraceae","Kyhosia",TRUE
"Asteraceae","Kyrsteniopsis",TRUE
"Asteraceae","Lachanodes",TRUE
"Asteraceae","Lachnophyllum",TRUE
"Asteraceae","Lachnorhiza",TRUE
"Asteraceae","Lachnospermum",TRUE
"Asteraceae","Lactuca",TRUE
"Asteraceae","Laennecia",TRUE
"Asteraceae","Laestadia",TRUE
"Asteraceae","Lagascea",TRUE
"Asteraceae","Lagenophora",TRUE
"Asteraceae","Laggera",TRUE
"Asteraceae","Lagophylla",TRUE
"Asteraceae","Lagoseriopsis",TRUE
"Asteraceae","Lamprachaenium",TRUE
"Asteraceae","Lamprocephalus",TRUE
"Asteraceae","Lampropappus",TRUE
"Asteraceae","Lamyropappus",TRUE
"Asteraceae","Lamyropsis",TRUE
"Asteraceae","Langebergia",TRUE
"Asteraceae","Lantanopsis",TRUE
"Asteraceae","Lapsana",TRUE
"Asteraceae","Lapsanastrum",TRUE
"Asteraceae","Lasianthaea",TRUE
"Asteraceae","Lasiolaena",TRUE
"Asteraceae","Lasiopogon",TRUE
"Asteraceae","Lasiospermum",TRUE
"Asteraceae","Lasthenia",TRUE
"Asteraceae","Launaea",TRUE
"Asteraceae","Layia",TRUE
"Asteraceae","Lecocarpus",TRUE
"Asteraceae","Leibnitzia",TRUE
"Asteraceae","Leiboldia",TRUE
"Asteraceae","Leiocarpa",TRUE
"Asteraceae","Lemooria",TRUE
"Asteraceae","Leontodon",TRUE
"Asteraceae","Leontopodium",TRUE
"Asteraceae","Lepidaploa",TRUE
"Asteraceae","Lepidesmia",TRUE
"Asteraceae","Lepidolopha",TRUE
"Asteraceae","Lepidolopsis",TRUE
"Asteraceae","Lepidonia",TRUE
"Asteraceae","Lepidophorum",TRUE
"Asteraceae","Lepidophyllum",TRUE
"Asteraceae","Lepidospartum",TRUE
"Asteraceae","Lepidostephium",TRUE
"Asteraceae","Leptinella",TRUE
"Asteraceae","Leptocarpha",TRUE
"Asteraceae","Leptoclinium",TRUE
